data_entry,gpt_label,gold_label,gpt_confidence,contains_affirming_device,confidence_normalized
High sea temperatures linked to human-driven climate warming are contributing to extreme rainfall and thunderstorm activity and possibly tornado outbreaks .,1,1,0.9,False,0.0004531881788381262
It’s appropriate to call such storms “global warming type” events.,1,1,0.8,False,0.0004028339367450011
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,1.0,True,0.0005035424209312514
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
Carbon dioxide is a pollutant.,1,0,0.8,False,0.0004028339367450011
"Impacts from climate change — including sea level rise, increasing temperatures, and ocean acidification — are originally in the set of stressors but are taken out of the analysis because including them resulted in a total loss of marine wilderness.",1,1,0.9,False,0.0004531881788381262
Global warming is a relatively distant threat.,0,0,0.2,False,0.00010070848418625027
Human activities are not a major cause of global warming.,0,0,0.9,True,0.0004531881788381262
The rate of CO2 released from Earth&apos;s soil has increased globally by about 1.2 percent in just 25 years.,1,1,0.8,False,0.0004028339367450011
Global warming is real.,1,1,0.9,False,0.0004531881788381262
"Human-induced global warming is a fundamental cause behind the 7.1 trillion gallons of torrential rainfall that a storm dumped on Louisiana in August, leading to a flooding disaster that killed at least 13 people and caused more than $ 1 billion in damage.",1,1,1.0,True,0.0005035424209312514
Fossil fuel extraction may be less an economic boon than a massive liability.,1,1,0.8,False,0.0004028339367450011
"Over the long term, fossil fuels are a losing bet.",1,0,0.8,False,0.0004028339367450011
Man-made carbon dioxide emissions do not drive global temperatures.,0,0,0.9,False,0.0004531881788381262
"Global warming had made traveling to Botswana in October, normally a pleasant time to visit temperature-wise, more challenging because of uncomfortably hot weather.",1,1,0.8,False,0.0004028339367450011
Ice sheets are melting at an accelerating rate.,1,1,0.9,False,0.0004531881788381262
Several leading climate scientists’ve got their facts wrong about global warming.,0,0,0.8,True,0.0004028339367450011
Global temperatures drop further still.,0,0,0.8,False,0.0004028339367450011
"Liberal environmentalist non-profits are urging people to eat organic, consume less meat, and consider the carbon footprint of their Thanksgiving feast.",1,0,0.8,False,0.0004028339367450011
The chart does not mean that global warming is a hoax.,0,0,0.8,False,0.0004028339367450011
Fossil fuels are a finite bank of ancient sunlight.,0,0,0.9,False,0.0004531881788381262
Global energy demand is going to increase over time.,0,0,0.9,False,0.0004531881788381262
"The non-climatic effects of carbon dioxide as a sustainer of wildlife and crop plants are enormously beneficial, that the possibly harmful climatic effects of carbon dioxide have been greatly exaggerated, and that the benefits clearly outweigh the possible damage.",0,0,0.9,False,0.0004531881788381262
"Burning fossil fuels emits CO2, a greenhouse gas, making the world heat up like a greenhouse sitting in the sun.",1,1,0.9,False,0.0004531881788381262
"Americans are much more skeptical of “global warming” than citizens of other countries, a phenomenon the author attributes to “selfishness” and hypocrisy.",0,0,0.8,False,0.0004028339367450011
The fossil fuel industry spent nearly 18 percent of all climate lobbying dollars during the period examined.,0,0,0.9,False,0.0004531881788381262
Global warming is a Chinese hoax.,0,0,1.0,False,0.0005035424209312514
"The theories of man-made climate change are no longer credible in light of the so-called hiatus in rising temperatures, not to mention that polar ice is increasing, not melting away.",0,0,0.95,False,0.00047836529988468877
The evidence is emerging that quite small changes in sea surface temperatures have huge effects on hurricanes and these events.,1,1,0.8,True,0.0004028339367450011
Estimates of future sea level rise may be significantly underestimated.,1,1,0.9,True,0.0004531881788381262
Sea levels are rising.,1,1,0.9,False,0.0004531881788381262
We need to more or less immediately stop using or drastically curtail fossil fuels.,1,1,0.9,True,0.0004531881788381262
"The reason why more scientists do n’t advocate putting more carbon dioxide in the atmosphere is because the driving force behind the global warming debate, I hate to say it, isn’t science.",0,0,0.9,False,0.0004531881788381262
"Antarctica is currently losing ice about three times faster than it did until 2012, climbing to a rate of more than 241 billion tons (219 billion metric tons) per year.",1,0,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,0,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
We are all familiar with the general outlines of globalization.,0,0,0.95,False,0.00047836529988468877
Global warming is a myth.,0,0,1.0,False,0.0005035424209312514
No use in denying global warming exists.,1,1,0.9,False,0.0004531881788381262
"Carbon developers want to lock up 10,000 acres of forest land.",0,0,0.9,False,0.0004531881788381262
Global warming global warming global warming global warming turns out to be as real and present and dangerous as ever it is.,1,1,0.95,False,0.00047836529988468877
Global warming is – and always is – just a pretext for an economic takeover by the globalist left.,0,0,0.95,False,0.00047836529988468877
"As the Antarctic ice sheet continues to melt away, we expect multi-meter sea level rise from Antarctica in the coming centuries.",1,1,0.95,False,0.00047836529988468877
"We could ramp down all of the fossil-fuel-emitting infrastructure that we have, all of the way until it reaches the end of its life.",0,0,0.8,False,0.0004028339367450011
There is no “global warming” story.,0,0,0.95,False,0.00047836529988468877
You can’t stop using fossil fuels without killing people and destroying our economies.,0,0,0.8,True,0.0004028339367450011
The Arctic sea ice cover is rapidly retreating while the Antarctic sea ice cover is steadily expanding.,1,0,0.6,False,0.00030212545255875077
"Since the 1880s, the global temperature has risen approximately 2 degrees Fahrenheit.",0,0,0.8,False,0.0004028339367450011
Global climate change is a very serious problem.,1,1,1.0,False,0.0005035424209312514
This is evidence of man-made global warming.,1,1,0.9,True,0.0004531881788381262
Carbon dioxide is not a pollutant and it is not the driver of global warming.,0,0,0.9,False,0.0004531881788381262
"The last time in Earth&apos;s geologic history that carbon dioxide is this high, there is no year-round sea ice in Antarctica.",1,0,0.9,False,0.0004531881788381262
"Global temperatures had reached a dangerous “tipping point,” with extreme warming imminent and unavoidable.",1,1,0.95,False,0.00047836529988468877
Carbon dioxide emissions provide the environmentally vital services of greening the planet and assuring our food supply.,0,0,0.9,False,0.0004531881788381262
Climate change could reduce global crop production by 9 % in the 2030s and by 23 % in the 2050s.,1,1,0.9,False,0.0004531881788381262
15 percent of Americans have volunteered or donated money to an organization working to reduce global warming.,0,0,0.8,False,0.0004028339367450011
People in the United States the United States are being harmed by global warming right now.,1,1,0.9,False,0.0004531881788381262
"In the long run, the costs from raising the price of fossil-fueled electricity and other sources of energy could be modest.",0,0,0.8,False,0.0004028339367450011
Carbon pollution harms human health and is therefore subject to the Clean Air Act.,1,0,0.8,False,0.0004028339367450011
