Index,gold_label,gpt_label,Confidence,confidence_normalized
572,stereotypical,stereotypical,0.75,0.0001500438127933
573,incitement,white grievance,0.85,0.0001700496544991
574,white_grievance,white grievance,0.85,0.0001700496544991
575,incitement,stereotypical,0.75,0.0001500438127933
576,white_grievance,stereotypical,0.75,0.0001500438127933
577,incitement,stereotypical,0.75,0.0001500438127933
578,white_grievance,stereotypical,0.75,0.0001500438127933
579,stereotypical,incitement,0.85,0.0001700496544991
580,inferiority,inferiority,0.85,0.0001700496544991
581,stereotypical,incitement,0.85,0.0001700496544991
582,incitement,incitement,0.85,0.0001700496544991
583,incitement,inferiority,0.85,0.0001700496544991
584,other,stereotypical,0.75,0.0001500438127933
585,white_grievance,stereotypical,0.75,0.0001500438127933
586,white_grievance,stereotypical,0.75,0.0001500438127933
587,white_grievance,stereotypical,0.75,0.0001500438127933
588,white_grievance,stereotypical,0.75,0.0001500438127933
589,stereotypical,threatening,0.85,0.0001700496544991
590,stereotypical,stereotypical,0.75,0.0001500438127933
591,threatening,white grievance,0.85,0.0001700496544991
592,irony,stereotypical,0.75,0.0001500438127933
593,white_grievance,incitement,0.85,0.0001700496544991
594,white_grievance,stereotypical,0.75,0.0001500438127933
595,incitement,threatening,0.85,0.0001700496544991
596,stereotypical,inferiority,0.85,0.0001700496544991
597,threatening,threatening,0.85,0.0001700496544991
598,white_grievance,stereotypical,0.75,0.0001500438127933
599,white_grievance,stereotypical,0.75,0.0001500438127933
600,white_grievance,stereotypical,0.75,0.0001500438127933
601,incitement,stereotypical,0.75,0.0001500438127933
602,white_grievance,stereotypical,0.75,0.0001500438127933
603,incitement,white grievance,0.85,0.0001700496544991
604,white_grievance,stereotypical,0.75,0.0001500438127933
605,incitement,stereotypical,0.75,0.0001500438127933
606,stereotypical,stereotypical,0.75,0.0001500438127933
607,stereotypical,stereotypical,0.75,0.0001500438127933
608,stereotypical,stereotypical,0.75,0.0001500438127933
609,incitement,stereotypical,0.75,0.0001500438127933
610,incitement,inferiority,0.85,0.0001700496544991
611,stereotypical,stereotypical,0.75,0.0001500438127933
612,stereotypical,stereotypical,0.75,0.0001500438127933
613,incitement,stereotypical,0.75,0.0001500438127933
614,incitement,incitement,0.85,0.0001700496544991
615,white_grievance,white grievance,0.85,0.0001700496544991
616,stereotypical,stereotypical,0.75,0.0001500438127933
617,incitement,white grievance,0.85,0.0001700496544991
618,irony,stereotypical,0.75,0.0001500438127933
619,incitement,stereotypical,0.75,0.0001500438127933
620,white_grievance,stereotypical,0.75,0.0001500438127933
621,irony,stereotypical,0.75,0.0001500438127933
622,inferiority,stereotypical,0.75,0.0001500438127933
623,white_grievance,stereotypical,0.75,0.0001500438127933
624,irony,stereotypical,0.75,0.0001500438127933
625,incitement,stereotypical,0.75,0.0001500438127933
626,incitement,stereotypical,0.75,0.0001500438127933
627,white_grievance,stereotypical,0.75,0.0001500438127933
628,stereotypical,inferiority,0.85,0.0001700496544991
629,white_grievance,white grievance,0.85,0.0001700496544991
630,stereotypical,stereotypical,0.75,0.0001500438127933
631,white_grievance,stereotypical,0.75,0.0001500438127933
632,stereotypical,stereotypical,0.75,0.0001500438127933
633,white_grievance,white grievance,0.85,0.0001700496544991
634,incitement,stereotypical,0.75,0.0001500438127933
635,stereotypical,stereotypical,0.75,0.0001500438127933
636,incitement,white grievance,0.85,0.0001700496544991
637,white_grievance,stereotypical,0.75,0.0001500438127933
638,incitement,stereotypical,0.75,0.0001500438127933
639,white_grievance,stereotypical,0.75,0.0001500438127933
640,white_grievance,inferiority,0.85,0.0001700496544991
641,stereotypical,stereotypical,0.75,0.0001500438127933
642,stereotypical,inferiority,0.85,0.0001700496544991
643,threatening,stereotypical,0.75,0.0001500438127933
644,stereotypical,stereotypical,0.75,0.0001500438127933
645,white_grievance,inferiority,0.85,0.0001700496544991
646,stereotypical,threatening,0.85,0.0001700496544991
647,incitement,stereotypical,0.75,0.0001500438127933
648,white_grievance,stereotypical,0.75,0.0001500438127933
649,white_grievance,white grievance,0.85,0.0001700496544991
650,inferiority,stereotypical,0.75,0.0001500438127933
651,incitement,stereotypical,0.75,0.0001500438127933
652,stereotypical,stereotypical,0.75,0.0001500438127933
653,other,stereotypical,0.75,0.0001500438127933
654,incitement,stereotypical,0.75,0.0001500438127933
655,stereotypical,white grievance,0.85,0.0001700496544991
656,other,inferiority,0.85,0.0001700496544991
657,stereotypical,stereotypical,0.75,0.0001500438127933
658,stereotypical,stereotypical,0.75,0.0001500438127933
659,threatening,threatening,0.85,0.0001700496544991
660,white_grievance,stereotypical,0.75,0.0001500438127933
661,stereotypical,white grievance,0.85,0.0001700496544991
662,white_grievance,stereotypical,0.75,0.0001500438127933
663,incitement,stereotypical,0.75,0.0001500438127933
664,white_grievance,stereotypical,0.75,0.0001500438127933
665,white_grievance,stereotypical,0.75,0.0001500438127933
666,white_grievance,white grievance,0.85,0.0001700496544991
667,incitement,white grievance,0.85,0.0001700496544991
668,incitement,stereotypical,0.75,0.0001500438127933
669,stereotypical,stereotypical,0.75,0.0001500438127933
670,white_grievance,stereotypical,0.75,0.0001500438127933
671,stereotypical,stereotypical,0.75,0.0001500438127933
672,irony,stereotypical,0.75,0.0001500438127933
673,other,stereotypical,0.75,0.0001500438127933
674,white_grievance,white grievance,0.85,0.0001700496544991
675,incitement,stereotypical,0.75,0.0001500438127933
676,incitement,incitement,0.85,0.0001700496544991
677,other,stereotypical,0.75,0.0001500438127933
678,inferiority,stereotypical,0.75,0.0001500438127933
679,incitement,incitement,0.85,0.0001700496544991
680,white_grievance,stereotypical,0.75,0.0001500438127933
681,white_grievance,stereotypical,0.75,0.0001500438127933
682,incitement,stereotypical,0.75,0.0001500438127933
683,white_grievance,stereotypical,0.75,0.0001500438127933
684,incitement,stereotypical,0.75,0.0001500438127933
685,stereotypical,threatening,0.85,0.0001700496544991
686,white_grievance,stereotypical,0.75,0.0001500438127933
687,white_grievance,stereotypical,0.75,0.0001500438127933
688,white_grievance,stereotypical,0.75,0.0001500438127933
689,white_grievance,white grievance,0.85,0.0001700496544991
690,incitement,inferiority,0.85,0.0001700496544991
691,white_grievance,white grievance,0.85,0.0001700496544991
692,white_grievance,stereotypical,0.75,0.0001500438127933
693,inferiority,stereotypical,0.75,0.0001500438127933
694,inferiority,white grievance,0.85,0.0001700496544991
695,incitement,threatening,0.85,0.0001700496544991
696,inferiority,stereotypical,0.75,0.0001500438127933
697,white_grievance,stereotypical,0.75,0.0001500438127933
698,incitement,incitement,0.85,0.0001700496544991
699,white_grievance,stereotypical,0.75,0.0001500438127933
700,white_grievance,stereotypical,0.75,0.0001500438127933
701,white_grievance,white grievance,0.85,0.0001700496544991
702,stereotypical,stereotypical,0.75,0.0001500438127933
703,incitement,incitement,0.85,0.0001700496544991
704,incitement,incitement,0.85,0.0001700496544991
705,threatening,incitement,0.85,0.0001700496544991
706,white_grievance,white grievance,0.85,0.0001700496544991
707,white_grievance,stereotypical,0.75,0.0001500438127933
708,white_grievance,white grievance,0.85,0.0001700496544991
709,white_grievance,stereotypical,0.75,0.0001500438127933
710,stereotypical,stereotypical,0.75,0.0001500438127933
711,incitement,stereotypical,0.75,0.0001500438127933
712,incitement,threatening,0.85,0.0001700496544991
713,white_grievance,stereotypical,0.75,0.0001500438127933
714,stereotypical,stereotypical,0.75,0.0001500438127933
715,stereotypical,stereotypical,0.75,0.0001500438127933
716,stereotypical,stereotypical,0.75,0.0001500438127933
717,incitement,stereotypical,0.75,0.0001500438127933
718,white_grievance,stereotypical,0.75,0.0001500438127933
719,white_grievance,white grievance,0.85,0.0001700496544991
720,incitement,stereotypical,0.75,0.0001500438127933
721,white_grievance,stereotypical,0.75,0.0001500438127933
722,white_grievance,stereotypical,0.75,0.0001500438127933
723,stereotypical,stereotypical,0.75,0.0001500438127933
724,stereotypical,stereotypical,0.75,0.0001500438127933
725,stereotypical,stereotypical,0.75,0.0001500438127933
726,inferiority,inferiority,0.85,0.0001700496544991
727,white_grievance,stereotypical,0.75,0.0001500438127933
728,white_grievance,incitement,0.85,0.0001700496544991
729,stereotypical,stereotypical,0.75,0.0001500438127933
730,incitement,stereotypical,0.75,0.0001500438127933
731,inferiority,inferiority,0.85,0.0001700496544991
732,irony,stereotypical,0.75,0.0001500438127933
733,incitement,stereotypical,0.75,0.0001500438127933
734,irony,stereotypical,0.75,0.0001500438127933
735,stereotypical,threatening,0.85,0.0001700496544991
736,stereotypical,white grievance,0.85,0.0001700496544991
737,incitement,incitement,0.85,0.0001700496544991
738,stereotypical,incitement,0.85,0.0001700496544991
739,incitement,stereotypical,0.75,0.0001500438127933
740,incitement,stereotypical,0.75,0.0001500438127933
741,incitement,inferiority,0.85,0.0001700496544991
742,threatening,stereotypical,0.75,0.0001500438127933
743,white_grievance,stereotypical,0.75,0.0001500438127933
744,white_grievance,white grievance,0.85,0.0001700496544991
745,stereotypical,stereotypical,0.75,0.0001500438127933
746,white_grievance,stereotypical,0.75,0.0001500438127933
747,stereotypical,incitement,0.85,0.0001700496544991
748,white_grievance,incitement,0.85,0.0001700496544991
749,incitement,incitement,0.85,0.0001700496544991
750,incitement,stereotypical,0.75,0.0001500438127933
751,white_grievance,stereotypical,0.75,0.0001500438127933
752,stereotypical,stereotypical,0.75,0.0001500438127933
753,stereotypical,stereotypical,0.75,0.0001500438127933
754,incitement,threatening,0.85,0.0001700496544991
755,stereotypical,stereotypical,0.75,0.0001500438127933
756,incitement,inferiority,0.85,0.0001700496544991
757,stereotypical,incitement,0.85,0.0001700496544991
758,stereotypical,stereotypical,0.75,0.0001500438127933
759,incitement,incitement,0.85,0.0001700496544991
760,stereotypical,threatening,0.85,0.0001700496544991
761,stereotypical,stereotypical,0.75,0.0001500438127933
762,white_grievance,stereotypical,0.75,0.0001500438127933
763,inferiority,stereotypical,0.75,0.0001500438127933
764,incitement,stereotypical,0.75,0.0001500438127933
765,incitement,stereotypical,0.75,0.0001500438127933
766,white_grievance,stereotypical,0.75,0.0001500438127933
767,incitement,stereotypical,0.75,0.0001500438127933
768,incitement,inferiority,0.85,0.0001700496544991
769,stereotypical,stereotypical,0.75,0.0001500438127933
770,incitement,stereotypical,0.75,0.0001500438127933
771,inferiority,stereotypical,0.75,0.0001500438127933
772,white_grievance,stereotypical,0.75,0.0001500438127933
773,incitement,white grievance,0.85,0.0001700496544991
774,irony,threatening,0.85,0.0001700496544991
775,incitement,inferiority,0.85,0.0001700496544991
776,stereotypical,stereotypical,0.75,0.0001500438127933
777,white_grievance,inferiority,0.85,0.0001700496544991
778,incitement,stereotypical,0.75,0.0001500438127933
779,white_grievance,stereotypical,0.75,0.0001500438127933
780,white_grievance,stereotypical,0.75,0.0001500438127933
781,incitement,stereotypical,0.75,0.0001500438127933
782,incitement,stereotypical,0.75,0.0001500438127933
783,irony,stereotypical,0.75,0.0001500438127933
784,stereotypical,stereotypical,0.75,0.0001500438127933
785,stereotypical,stereotypical,0.75,0.0001500438127933
786,stereotypical,threatening,0.85,0.0001700496544991
787,white_grievance,stereotypical,0.75,0.0001500438127933
788,incitement,stereotypical,0.75,0.0001500438127933
789,incitement,inferiority,0.85,0.0001700496544991
790,incitement,stereotypical,0.75,0.0001500438127933
791,white_grievance,stereotypical,0.75,0.0001500438127933
792,incitement,white grievance,0.85,0.0001700496544991
793,white_grievance,threatening,0.85,0.0001700496544991
794,white_grievance,stereotypical,0.75,0.0001500438127933
795,incitement,stereotypical,0.75,0.0001500438127933
796,incitement,incitement,0.85,0.0001700496544991
797,white_grievance,white grievance,0.85,0.0001700496544991
798,incitement,stereotypical,0.75,0.0001500438127933
799,incitement,stereotypical,0.75,0.0001500438127933
800,stereotypical,stereotypical,0.75,0.0001500438127933
801,white_grievance,stereotypical,0.75,0.0001500438127933
802,white_grievance,stereotypical,0.75,0.0001500438127933
803,incitement,inferiority,0.85,0.0001700496544991
804,white_grievance,stereotypical,0.75,0.0001500438127933
805,inferiority,white grievance,0.85,0.0001700496544991
806,incitement,inferiority,0.85,0.0001700496544991
807,incitement,stereotypical,0.75,0.0001500438127933
808,incitement,stereotypical,0.75,0.0001500438127933
809,inferiority,inferiority,0.85,0.0001700496544991
810,irony,stereotypical,0.75,0.0001500438127933
811,white_grievance,stereotypical,0.75,0.0001500438127933
812,incitement,stereotypical,0.75,0.0001500438127933
813,incitement,inferiority,0.85,0.0001700496544991
814,incitement,stereotypical,0.75,0.0001500438127933
815,inferiority,inferiority,0.85,0.0001700496544991
816,white_grievance,incitement,0.85,0.0001700496544991
817,inferiority,stereotypical,0.75,0.0001500438127933
818,incitement,stereotypical,0.75,0.0001500438127933
819,incitement,inferiority,0.85,0.0001700496544991
820,incitement,stereotypical,0.75,0.0001500438127933
821,stereotypical,stereotypical,0.75,0.0001500438127933
822,incitement,stereotypical,0.75,0.0001500438127933
823,inferiority,white grievance,0.85,0.0001700496544991
824,stereotypical,stereotypical,0.75,0.0001500438127933
825,inferiority,inferiority,0.85,0.0001700496544991
826,incitement,stereotypical,0.75,0.0001500438127933
827,incitement,stereotypical,0.75,0.0001500438127933
828,white_grievance,stereotypical,0.75,0.0001500438127933
829,incitement,stereotypical,0.75,0.0001500438127933
830,stereotypical,inferiority,0.85,0.0001700496544991
831,white_grievance,threatening,0.85,0.0001700496544991
832,irony,stereotypical,0.75,0.0001500438127933
833,white_grievance,stereotypical,0.75,0.0001500438127933
834,stereotypical,stereotypical,0.75,0.0001500438127933
835,stereotypical,stereotypical,0.75,0.0001500438127933
836,inferiority,stereotypical,0.75,0.0001500438127933
837,stereotypical,stereotypical,0.75,0.0001500438127933
838,white_grievance,stereotypical,0.75,0.0001500438127933
839,white_grievance,stereotypical,0.75,0.0001500438127933
840,irony,stereotypical,0.75,0.0001500438127933
841,white_grievance,stereotypical,0.75,0.0001500438127933
842,stereotypical,stereotypical,0.75,0.0001500438127933
843,stereotypical,stereotypical,0.75,0.0001500438127933
844,threatening,inferiority,0.85,0.0001700496544991
845,incitement,stereotypical,0.75,0.0001500438127933
846,white_grievance,stereotypical,0.75,0.0001500438127933
847,incitement,inferiority,0.85,0.0001700496544991
848,incitement,stereotypical,0.75,0.0001500438127933
849,stereotypical,stereotypical,0.75,0.0001500438127933
850,white_grievance,stereotypical,0.75,0.0001500438127933
